name,uid,code,parent
Floreal,lV1bGBIuNMD,BRA351590,IFQhty2D9dO
Flórida Paulista,tUuTPyOpORW,BRA351600,IFQhty2D9dO
Florínia,yAVMvQqZh7B,BRA351610,IFQhty2D9dO
Franca,yEeslLsyZOz,BRA351620,IFQhty2D9dO
Francisco Morato,SfrqQFhb0OM,BRA351630,IFQhty2D9dO
Franco da Rocha,uAYC5yH2slX,BRA351640,IFQhty2D9dO
Gabriel Monteiro,MyBQB0Ie407,BRA351650,IFQhty2D9dO
Gália,xPNmQQooUKq,BRA351660,IFQhty2D9dO
Garça,rTctXLcs5sv,BRA351670,IFQhty2D9dO
Gastão Vidigal,uvZjBIXsEGK,BRA351680,IFQhty2D9dO
Gavião Peixoto,pSnqDwUXlkk,BRA351685,IFQhty2D9dO
General Salgado,HVnJzSoci0t,BRA351690,IFQhty2D9dO
Getulina,RCtWHBOGrPt,BRA351700,IFQhty2D9dO
Glicério,W5ljIlILo4E,BRA351710,IFQhty2D9dO
Guaiçara,k5RPEKJeENC,BRA351720,IFQhty2D9dO
Guaimbê,sC9HmwjPs8H,BRA351730,IFQhty2D9dO
Guaíra,O0deQrw2yEH,BRA351740,IFQhty2D9dO
Guapiaçu,hDyJivrxdyn,BRA351750,IFQhty2D9dO
Guapiara,eeqxHckM4sA,BRA351760,IFQhty2D9dO
Guará,XJsCsVM3G6b,BRA351770,IFQhty2D9dO
Guaraçaí,I7kgWI4Stqo,BRA351780,IFQhty2D9dO
Guaraci,QMMCmqHs0qA,BRA351790,IFQhty2D9dO
Guarani d'Oeste,vylV8Z5Lp8O,BRA351800,IFQhty2D9dO
Guarantã,RGsqzZe9R4o,BRA351810,IFQhty2D9dO
Guararapes,nXFinj6eHMg,BRA351820,IFQhty2D9dO
Guararema,miKd9Vqrk6v,BRA351830,IFQhty2D9dO
Guaratinguetá,Xn2fy6ZYAYn,BRA351840,IFQhty2D9dO
Guareí,sdk51CI7JPw,BRA351850,IFQhty2D9dO
Guariba,tMx9s8HNoLs,BRA351860,IFQhty2D9dO
Guarujá,rmHpz5WEb0k,BRA351870,IFQhty2D9dO
Guarulhos,eHnAatmlH0Q,BRA351880,IFQhty2D9dO
Guatapará,cYnOr08b2O4,BRA351885,IFQhty2D9dO
Guzolândia,eABtKkXPm34,BRA351890,IFQhty2D9dO
Herculândia,e0Jbbf9btZu,BRA351900,IFQhty2D9dO
Holambra,Ukqz547O1dh,BRA351905,IFQhty2D9dO
Hortolândia,AJnVjFmdkGt,BRA351907,IFQhty2D9dO
Iacanga,u33cFz9Mvln,BRA351910,IFQhty2D9dO
Iacri,MuH5tNSiuvo,BRA351920,IFQhty2D9dO
Iaras,W8hWbp2Njj3,BRA351925,IFQhty2D9dO
Ibaté,X9I7oXgxPGU,BRA351930,IFQhty2D9dO
Ibirá,yZyHHpmzV0W,BRA351940,IFQhty2D9dO
Ibirarema,RqVEgmluJr6,BRA351950,IFQhty2D9dO
Ibitinga,x5lxxj2DFTJ,BRA351960,IFQhty2D9dO
Ibiúna,txosbvl3omu,BRA351970,IFQhty2D9dO
Icém,HqY9VC2oXQN,BRA351980,IFQhty2D9dO
Iepê,iW7aTEGcEGK,BRA351990,IFQhty2D9dO
Igaraçu do Tietê,l4ePSnpsezb,BRA352000,IFQhty2D9dO
Igarapava,BrZaTYwdEWs,BRA352010,IFQhty2D9dO
Igaratá,BwD5olQEejj,BRA352020,IFQhty2D9dO
Iguape,BjjeAUvCeeA,BRA352030,IFQhty2D9dO
Ilha Comprida,QTUznoqnmKH,BRA352042,IFQhty2D9dO
Ilha Solteira,hJelM8Ii8c2,BRA352044,IFQhty2D9dO
Ilhabela,Nn4PcP2HslH,BRA352040,IFQhty2D9dO
Indaiatuba,DO51OKcwZPQ,BRA352050,IFQhty2D9dO
Indiana,uRjBp2y1t4E,BRA352060,IFQhty2D9dO
Indiaporã,RVMB5CT31sG,BRA352070,IFQhty2D9dO
Inúbia Paulista,TdHBu86D1vZ,BRA352080,IFQhty2D9dO
Ipaussu,iy3ziQb4jGe,BRA352090,IFQhty2D9dO
Iperó,xRDXKJnKlVQ,BRA352100,IFQhty2D9dO
Ipeúna,Sl5TaBBLFxC,BRA352110,IFQhty2D9dO
Ipiguá,OZuSxQHrnBL,BRA352115,IFQhty2D9dO
Iporanga,RqGBuLOY8NB,BRA352120,IFQhty2D9dO
Ipuã,Jr0IhOCXjbN,BRA352130,IFQhty2D9dO
Iracemápolis,Lr8724WKMP6,BRA352140,IFQhty2D9dO
Irapuã,tF1shkf6hhd,BRA352150,IFQhty2D9dO
Irapuru,Nc8mhCl6TA1,BRA352160,IFQhty2D9dO
Itaberá,d1EoteXivgm,BRA352170,IFQhty2D9dO
Itaí,NG61h01ZYn7,BRA352180,IFQhty2D9dO
Itajobi,Q6OWlkYynTn,BRA352190,IFQhty2D9dO
Itaju,e0mNwUBGxtS,BRA352200,IFQhty2D9dO
Itanhaém,Q8LoXGKPS0L,BRA352210,IFQhty2D9dO
Itaóca,iE36iVNnUxW,BRA352215,IFQhty2D9dO
Itapecerica da Serra,jFOLfFym5vc,BRA352220,IFQhty2D9dO
Itapetininga,pMRMZCH8xwd,BRA352230,IFQhty2D9dO
Itapeva,INNuzz2VpdU,BRA352240,IFQhty2D9dO
Itapevi,In9f6BNAVts,BRA352250,IFQhty2D9dO
Itapira,QZMaBRlqofQ,BRA352260,IFQhty2D9dO
Itapirapuã Paulista,AcJAC1CBuOm,BRA352265,IFQhty2D9dO
Itápolis,td886cbOZAg,BRA352270,IFQhty2D9dO
Itaporanga,F2vTZpCnMCC,BRA352280,IFQhty2D9dO
Itapuí,mSrmZdOLXiG,BRA352290,IFQhty2D9dO
Itapura,iAKJibdrHm5,BRA352300,IFQhty2D9dO
Itaquaquecetuba,LcNavRhZWQq,BRA352310,IFQhty2D9dO
Itararé,wjfEd3N8Fc3,BRA352320,IFQhty2D9dO
Itariri,SfAyEyquWon,BRA352330,IFQhty2D9dO
Itatiba,OndCjoRO6F5,BRA352340,IFQhty2D9dO
Itatinga,zsUL8a6uZUj,BRA352350,IFQhty2D9dO
Itirapina,ETPvhAgAZUD,BRA352360,IFQhty2D9dO
Itirapuã,RTI4L3o5UYG,BRA352370,IFQhty2D9dO
Itobi,rKlOTPKKa6k,BRA352380,IFQhty2D9dO
Itu,ntRcdCySXbx,BRA352390,IFQhty2D9dO
Itupeva,xncIBbY86hV,BRA352400,IFQhty2D9dO
Ituverava,egtVnaE83UM,BRA352410,IFQhty2D9dO
Jaborandi,Ahpq2EHeimz,BRA352420,IFQhty2D9dO
Jaboticabal,HT8c1OMGtL6,BRA352430,IFQhty2D9dO
Jacareí,ShBit0VvwM1,BRA352440,IFQhty2D9dO
Jaci,jszABAxPNfS,BRA352450,IFQhty2D9dO
Jacupiranga,jqM5mCNwDWB,BRA352460,IFQhty2D9dO
Jaguariúna,CGQfyRGQ2IK,BRA352470,IFQhty2D9dO
Jales,GA7d3pBPU2v,BRA352480,IFQhty2D9dO
Jambeiro,MyCs43Vzo6e,BRA352490,IFQhty2D9dO
Jandira,Uqg67snH7Sx,BRA352500,IFQhty2D9dO
Jardinópolis,V402WPNNci5,BRA352510,IFQhty2D9dO
Jarinu,kbMxT5sW9qN,BRA352520,IFQhty2D9dO
Jaú,e4dPz9mN1dF,BRA352530,IFQhty2D9dO
Jeriquara,CxKS6DCgmSK,BRA352540,IFQhty2D9dO
Joanópolis,j5UiiUSdeoY,BRA352550,IFQhty2D9dO
João Ramalho,yqAvyNyxfoh,BRA352560,IFQhty2D9dO
José Bonifácio,txMoKa5VX1h,BRA352570,IFQhty2D9dO
Júlio Mesquita,guBRLckrWCx,BRA352580,IFQhty2D9dO
Jumirim,UNhFYd2AfpD,BRA352585,IFQhty2D9dO
Jundiaí,zju6tkINYzk,BRA352590,IFQhty2D9dO
Junqueirópolis,P9IBcFeN1rf,BRA352600,IFQhty2D9dO
Juquiá,hl0duUWmOyl,BRA352610,IFQhty2D9dO
Juquitiba,R2Ku9X7Uzk4,BRA352620,IFQhty2D9dO
Lagoinha,MKavJPCR2RU,BRA352630,IFQhty2D9dO
Laranjal Paulista,mDsbe6kfCP8,BRA352640,IFQhty2D9dO
Lavínia,Qa5NElBfuPz,BRA352650,IFQhty2D9dO
Lavrinhas,MruRX1K43x6,BRA352660,IFQhty2D9dO
Leme,JPFjQRadmDl,BRA352670,IFQhty2D9dO
Lençóis Paulista,qIRqgiDdg7T,BRA352680,IFQhty2D9dO
Limeira,EGqlyiJMuHg,BRA352690,IFQhty2D9dO
Lindóia,BTPQiJNJv6M,BRA352700,IFQhty2D9dO
Lins,paKssFFNbRq,BRA352710,IFQhty2D9dO
Lorena,ZpEX0CBQDLL,BRA352720,IFQhty2D9dO
Lourdes,azI6iwW0C8s,BRA352725,IFQhty2D9dO
Louveira,E0AVISk6jcE,BRA352730,IFQhty2D9dO
Lucélia,cE4zj1ZrQEY,BRA352740,IFQhty2D9dO
Lucianópolis,WbJlwMRAwOu,BRA352750,IFQhty2D9dO
Luís Antônio,JaTKjHKv1Wk,BRA352760,IFQhty2D9dO
Luiziânia,MqD73hbEHfw,BRA352770,IFQhty2D9dO
Lupércio,eA2E1OPwLdP,BRA352780,IFQhty2D9dO
Lutécia,QWz8h3fQ8Ph,BRA352790,IFQhty2D9dO
Macatuba,gj5ew22ZptX,BRA352800,IFQhty2D9dO
Macaubal,cgdl6m7f3h4,BRA352810,IFQhty2D9dO
Macedônia,PI8nXj9GVnF,BRA352820,IFQhty2D9dO
Magda,vRzZejmunHf,BRA352830,IFQhty2D9dO
Mairinque,z0I4kzQF1yO,BRA352840,IFQhty2D9dO
Mairiporã,ZYe6tITJicR,BRA352850,IFQhty2D9dO
Manduri,ao9hmrgZDv1,BRA352860,IFQhty2D9dO
Marabá Paulista,jPnmoq6jn3E,BRA352870,IFQhty2D9dO
Maracaí,Vt0RRLwCRwU,BRA352880,IFQhty2D9dO
Marapoama,S5Jh2MoZgyG,BRA352885,IFQhty2D9dO
Mariápolis,ogkQP02UtlL,BRA352890,IFQhty2D9dO
Marília,a4iirTDxdEi,BRA352900,IFQhty2D9dO
Marinópolis,yuDJG2v3rqd,BRA352910,IFQhty2D9dO
Martinópolis,C9rFmBOilzm,BRA352920,IFQhty2D9dO
Matão,zer4b27MSM4,BRA352930,IFQhty2D9dO
Mauá,FzXGngbeLHi,BRA352940,IFQhty2D9dO
Mendonça,mNPPZARZzLT,BRA352950,IFQhty2D9dO
Meridiano,uLpmO2tmaVG,BRA352960,IFQhty2D9dO
Mesópolis,ACNo6UJZv5O,BRA352965,IFQhty2D9dO
Miguelópolis,e7py9Lj7Mzs,BRA352970,IFQhty2D9dO
Mineiros do Tietê,JVDEbDQT9dv,BRA352980,IFQhty2D9dO
Mira Estrela,MRxGxCk2D4O,BRA353000,IFQhty2D9dO
Miracatu,vBUs2YUBjc8,BRA352990,IFQhty2D9dO
Mirandópolis,sbFyPrfXnZn,BRA353010,IFQhty2D9dO
Mirante do Paranapanema,KYAfjbJ8p8h,BRA353020,IFQhty2D9dO
Mirassol,vtbSG3bLVaA,BRA353030,IFQhty2D9dO
Mirassolândia,FMXtbhqpoRd,BRA353040,IFQhty2D9dO
Mococa,W9XVxFol1Xn,BRA353050,IFQhty2D9dO
Mogi das Cruzes,ifxkP0nhCbm,BRA353060,IFQhty2D9dO
Mogi Guaçu,nAea83kjVC1,BRA353070,IFQhty2D9dO
Moji Mirim,YaOI6JCzauf,BRA353080,IFQhty2D9dO
Mombuca,Dq5CFxklu1u,BRA353090,IFQhty2D9dO
Monções,ICVSvZP24pW,BRA353100,IFQhty2D9dO
Mongaguá,GHkO17Abxyh,BRA353110,IFQhty2D9dO
Monte Alegre do Sul,o0FlyXXBiPn,BRA353120,IFQhty2D9dO
Monte Alto,xnK4tHqBEFa,BRA353130,IFQhty2D9dO
Monte Aprazível,et3X17w1Rur,BRA353140,IFQhty2D9dO
Monte Azul Paulista,v5q6N6P3mxt,BRA353150,IFQhty2D9dO
Monte Castelo,GdhZ2A8BRlN,BRA353160,IFQhty2D9dO
Monte Mor,B9JPrvtD691,BRA353180,IFQhty2D9dO
Monteiro Lobato,NqderdosEGN,BRA353170,IFQhty2D9dO
Morro Agudo,V3kE7EbvtqT,BRA353190,IFQhty2D9dO
Morungaba,Sh8cZTHL4xY,BRA353200,IFQhty2D9dO
Motuca,XvFXfR8FAIv,BRA353205,IFQhty2D9dO
Murutinga do Sul,IZkoNYbannF,BRA353210,IFQhty2D9dO
Nantes,hoO03LET5gK,BRA353215,IFQhty2D9dO
Narandiba,dRz47DzAUr4,BRA353220,IFQhty2D9dO
Natividade da Serra,SXxWA9mt9hg,BRA353230,IFQhty2D9dO
Nazaré Paulista,I3kplv2Ghhz,BRA353240,IFQhty2D9dO
Neves Paulista,IidNVwrLFNf,BRA353250,IFQhty2D9dO
Nhandeara,o1cCENjOwKm,BRA353260,IFQhty2D9dO
Nipoã,kD7KyHYJZcs,BRA353270,IFQhty2D9dO
Nova Aliança,fObcAJ0zEph,BRA353280,IFQhty2D9dO
Nova Campina,hPQZ4HDcROf,BRA353282,IFQhty2D9dO
Nova Canaã Paulista,BbwchjoRMvw,BRA353284,IFQhty2D9dO
Nova Castilho,YS3YZ8z4keV,BRA353286,IFQhty2D9dO
Nova Europa,racDv1fT9WC,BRA353290,IFQhty2D9dO
Nova Granada,yDH2G4RY3Oi,BRA353300,IFQhty2D9dO
Nova Guataporanga,GJykVpSKO3h,BRA353310,IFQhty2D9dO
Nova Independência,fnlc4t7t40W,BRA353320,IFQhty2D9dO
Nova Luzitânia,FIxkMKz3s54,BRA353330,IFQhty2D9dO
Nova Odessa,DYSvBuZ5x2O,BRA353340,IFQhty2D9dO
Novais,Ggt12j7GPnc,BRA353325,IFQhty2D9dO
Novo Horizonte,qobFlesHwZ4,BRA353350,IFQhty2D9dO
Nuporanga,V5bc6sid9pH,BRA353360,IFQhty2D9dO
Ocauçu,XZPOqQ1c1kC,BRA353370,IFQhty2D9dO
Óleo,yLrKB9imySE,BRA353380,IFQhty2D9dO
Olímpia,E1SItWWmW55,BRA353390,IFQhty2D9dO
Onda Verde,CiXnoRprBR4,BRA353400,IFQhty2D9dO
Oriente,exbtBlYQv64,BRA353410,IFQhty2D9dO
Orindiúva,KHZPFwMm2Es,BRA353420,IFQhty2D9dO
Orlândia,QAhTECFUhe9,BRA353430,IFQhty2D9dO
Osasco,YqbO8ZjLNAF,BRA353440,IFQhty2D9dO
Oscar Bressane,UjiPXhIyC7R,BRA353450,IFQhty2D9dO
Osvaldo Cruz,qQ9yy52VBP7,BRA353460,IFQhty2D9dO
Ourinhos,ZQe8XrbUAUL,BRA353470,IFQhty2D9dO
Ouro Verde,QFYkzigYBzv,BRA353480,IFQhty2D9dO
Ouroeste,a9eY63r53zo,BRA353475,IFQhty2D9dO
Pacaembu,l5LlejqBglo,BRA353490,IFQhty2D9dO
Palestina,W3tItubZ1WV,BRA353500,IFQhty2D9dO
Palmares Paulista,ciR6Fhn8ZpQ,BRA353510,IFQhty2D9dO
Palmeira d'Oeste,P5MrHyW9Ool,BRA353520,IFQhty2D9dO
Palmital,JB4NfjEmwDZ,BRA353530,IFQhty2D9dO
Panorama,KBW7xvQCeAT,BRA353540,IFQhty2D9dO
Paraguaçu Paulista,m9udcKQyrVt,BRA353550,IFQhty2D9dO
Paraibuna,RbcodpyGtxa,BRA353560,IFQhty2D9dO
Paraíso,l5jIw0y4GyX,BRA353570,IFQhty2D9dO
Paranapanema,KrjH677cTTy,BRA353580,IFQhty2D9dO
Paranapuã,i6NnDWFqmKC,BRA353590,IFQhty2D9dO
Parapuã,AuBxqgzxDYJ,BRA353600,IFQhty2D9dO
Pardinho,I0n9pgUFS9o,BRA353610,IFQhty2D9dO
Pariquera-Açu,AWjIzuSNXQK,BRA353620,IFQhty2D9dO
Parisi,oBPdRN0OUZX,BRA353625,IFQhty2D9dO
Patrocínio Paulista,u6cw2FPZzBH,BRA353630,IFQhty2D9dO
Paulicéia,fCDWBBIQn2F,BRA353640,IFQhty2D9dO
Paulínia,XHyxXIZ1Gsf,BRA353650,IFQhty2D9dO
Paulistânia,uvjO1TuG4kp,BRA353657,IFQhty2D9dO
Paulo de Faria,Ua5hPg7xzek,BRA353660,IFQhty2D9dO
Pederneiras,oSbnIhjrlZm,BRA353670,IFQhty2D9dO
Pedra Bela,vPjlQQnqHrM,BRA353680,IFQhty2D9dO
Pedranópolis,yil6jPWZi3s,BRA353690,IFQhty2D9dO
Pedregulho,Bd371cOCGBC,BRA353700,IFQhty2D9dO
Pedreira,fNFZSzseera,BRA353710,IFQhty2D9dO
Pedrinhas Paulista,k0lyAwMoAu8,BRA353715,IFQhty2D9dO
Pedro de Toledo,KpUFwtz91BS,BRA353720,IFQhty2D9dO
Penápolis,iTKTBbhCKg6,BRA353730,IFQhty2D9dO
Pereira Barreto,q2AvRLZhH8Q,BRA353740,IFQhty2D9dO
Pereiras,ZzUhZny2iiy,BRA353750,IFQhty2D9dO
Peruíbe,i7TGhHw8Sfa,BRA353760,IFQhty2D9dO
Piacatu,Tr8M6kgxvIZ,BRA353770,IFQhty2D9dO
Piedade,xEDPqh7BYUY,BRA353780,IFQhty2D9dO
Pilar do Sul,k151FpPzg6S,BRA353790,IFQhty2D9dO
Pindamonhangaba,W8jjswlMWgA,BRA353800,IFQhty2D9dO
Pindorama,Yt8XCz9Umgt,BRA353810,IFQhty2D9dO
Pinhalzinho,oG4kcq5b7mi,BRA353820,IFQhty2D9dO
Piquerobi,mnGEWR5Hzbl,BRA353830,IFQhty2D9dO
Piquete,JAIxhFjXQvE,BRA353850,IFQhty2D9dO
Piracaia,hP7yyOnUFM9,BRA353860,IFQhty2D9dO
Piracicaba,hy3YU7z7OWM,BRA353870,IFQhty2D9dO
Piraju,NhN7gmk7cEs,BRA353880,IFQhty2D9dO
Pirajuí,jfeYyffoFWI,BRA353890,IFQhty2D9dO
Pirangi,ZEE2Pj7KtRz,BRA353900,IFQhty2D9dO
Pirapora do Bom Jesus,UwQjgKxUUP8,BRA353910,IFQhty2D9dO
Pirapozinho,UxCyVsgf6Do,BRA353920,IFQhty2D9dO
Pirassununga,gxEtTTW4afQ,BRA353930,IFQhty2D9dO
Piratininga,gK6lOTq7GSc,BRA353940,IFQhty2D9dO
Pitangueiras,bvVleCek4wF,BRA353950,IFQhty2D9dO
Planalto,PHzX8lZ65Ag,BRA353960,IFQhty2D9dO
Platina,M73ighoUnaM,BRA353970,IFQhty2D9dO
Poá,NbdpPjVtAUd,BRA353980,IFQhty2D9dO
Poloni,pWmqlqRVl1u,BRA353990,IFQhty2D9dO
Pompéia,zuiq0zQjpRe,BRA354000,IFQhty2D9dO
Pongaí,ds0aafMTwus,BRA354010,IFQhty2D9dO
Pontal,BO6bYeEAbSn,BRA354020,IFQhty2D9dO
Pontalinda,UvLQCwGdRVh,BRA354025,IFQhty2D9dO
Pontes Gestal,VJlOLVmzUeR,BRA354030,IFQhty2D9dO
Populina,g4DVqJVE9HY,BRA354040,IFQhty2D9dO
Porangaba,XYtkk6SGa73,BRA354050,IFQhty2D9dO
Porto Feliz,ZMj9DxFhPq2,BRA354060,IFQhty2D9dO
Porto Ferreira,vuYSete34to,BRA354070,IFQhty2D9dO
Potim,Z2zIul1HGNC,BRA354075,IFQhty2D9dO
Potirendaba,mxaWnmf2Kt5,BRA354080,IFQhty2D9dO
Pracinha,UqmWlMyv3rC,BRA354085,IFQhty2D9dO
Pradópolis,oCqjkcgdMJu,BRA354090,IFQhty2D9dO
Praia Grande,IAfH3q83MRD,BRA354100,IFQhty2D9dO
Pratânia,BEfjbpSXTCT,BRA354105,IFQhty2D9dO
Presidente Alves,jOjkJji6mF6,BRA354110,IFQhty2D9dO
Presidente Bernardes,BQeo14O2tNI,BRA354120,IFQhty2D9dO
Presidente Epitácio,zhQ1DmP32Uu,BRA354130,IFQhty2D9dO
Presidente Prudente,Dg3HENPbzKq,BRA354140,IFQhty2D9dO
Presidente Venceslau,xCZoD3N06LM,BRA354150,IFQhty2D9dO
Promissão,pXiGwN5aUj6,BRA354160,IFQhty2D9dO
Quadra,F6iDFr3XJqU,BRA354165,IFQhty2D9dO
Quatá,zPDj7LNnnEU,BRA354170,IFQhty2D9dO
Queiroz,zHmzM30GA5z,BRA354180,IFQhty2D9dO
Queluz,zTTaimcxvsk,BRA354190,IFQhty2D9dO
Quintana,PKld4YrUyYW,BRA354200,IFQhty2D9dO
Rafard,w2KvrABxJFD,BRA354210,IFQhty2D9dO
Rancharia,Z2MA6jPYpno,BRA354220,IFQhty2D9dO
Redenção da Serra,LwyPLwfc1YW,BRA354230,IFQhty2D9dO
Regente Feijó,CcTjUacyEPE,BRA354240,IFQhty2D9dO
Reginópolis,ltT9DRp4fa3,BRA354250,IFQhty2D9dO
Registro,HBzaDKZKeiB,BRA354260,IFQhty2D9dO
Restinga,aimxhPttu7E,BRA354270,IFQhty2D9dO
Ribeira,Pus3kpXDgax,BRA354280,IFQhty2D9dO
Ribeirão Bonito,KjajQDK8Wda,BRA354290,IFQhty2D9dO
Ribeirão Branco,A2vwVa37w2F,BRA354300,IFQhty2D9dO
Ribeirão Corrente,MsQ4rXiiC1J,BRA354310,IFQhty2D9dO
Ribeirão do Sul,gr54H1s6w74,BRA354320,IFQhty2D9dO
Ribeirão dos Índios,SqK2d8qY1aZ,BRA354323,IFQhty2D9dO
Ribeirão Grande,Z7z6vAn2foT,BRA354325,IFQhty2D9dO
Ribeirão Pires,Cpclve2EWLq,BRA354330,IFQhty2D9dO
Ribeirão Preto,VNATrB761QW,BRA354340,IFQhty2D9dO
Rifaina,yVOuKfnBFSW,BRA354360,IFQhty2D9dO
Rincão,fQoZfDPt4Rq,BRA354370,IFQhty2D9dO
Rinópolis,kcLC9a82av1,BRA354380,IFQhty2D9dO
Rio Claro,Lf1KbBCIjwy,BRA354390,IFQhty2D9dO
Rio das Pedras,jfyX7BwVB4T,BRA354400,IFQhty2D9dO
Rio Grande da Serra,KQfEGtqW04e,BRA354410,IFQhty2D9dO
Riolândia,dUinURgDuUT,BRA354420,IFQhty2D9dO
Riversul,F4hbh5nqLc4,BRA354350,IFQhty2D9dO
Rosana,NhNYBO734i3,BRA354425,IFQhty2D9dO
Roseira,MT4uFNIFXqD,BRA354430,IFQhty2D9dO
Rubiácea,XHP93CSMVRV,BRA354440,IFQhty2D9dO
Rubinéia,FGz6QR86Lop,BRA354450,IFQhty2D9dO
Sabino,h1em7EB5gQy,BRA354460,IFQhty2D9dO
Sagres,yECrsQjtatQ,BRA354470,IFQhty2D9dO
Sales,hnyUm2X5WWx,BRA354480,IFQhty2D9dO
Sales Oliveira,sVHqnFDeUWG,BRA354490,IFQhty2D9dO
Salesópolis,a9akK7QM1jn,BRA354500,IFQhty2D9dO
Salmourão,QLbY8Bn3m48,BRA354510,IFQhty2D9dO
Saltinho,UOyWdWJar59,BRA354515,IFQhty2D9dO
Salto,UTsml5YomUB,BRA354520,IFQhty2D9dO
Salto de Pirapora,KWZJXLjJXPg,BRA354530,IFQhty2D9dO
Salto Grande,mgH9ikPoYg4,BRA354540,IFQhty2D9dO
Sandovalina,snYqEST8dgp,BRA354550,IFQhty2D9dO
Santa Adélia,ZIWK8dgc8MA,BRA354560,IFQhty2D9dO
Santa Albertina,fEFWWOuHeoW,BRA354570,IFQhty2D9dO
Santa Bárbara d'Oeste,PgTNPXsAC3Y,BRA354580,IFQhty2D9dO
Santa Branca,IvAR0UE3ISN,BRA354600,IFQhty2D9dO
Santa Clara d'Oeste,KJaZN41dtRh,BRA354610,IFQhty2D9dO
Santa Cruz da Conceição,lOmrQlQMgKz,BRA354620,IFQhty2D9dO
Santa Cruz da Esperança,VHwBaMK22Tl,BRA354625,IFQhty2D9dO
Santa Cruz das Palmeiras,oI1FL7tNNkH,BRA354630,IFQhty2D9dO
Santa Cruz do Rio Pardo,TdhNfNeWzax,BRA354640,IFQhty2D9dO
Santa Ernestina,GEiI3SyPNDG,BRA354650,IFQhty2D9dO
Santa Fé do Sul,ZkFbq5RnPvo,BRA354660,IFQhty2D9dO
Santa Gertrudes,jLc0KqBrdz4,BRA354670,IFQhty2D9dO
Santa Isabel,fpATintpJDr,BRA354680,IFQhty2D9dO
Santa Lúcia,xNGMXCjxYXG,BRA354690,IFQhty2D9dO
Santa Maria da Serra,kuSsAPTIQRi,BRA354700,IFQhty2D9dO
Santa Mercedes,cuD0lpkKwdF,BRA354710,IFQhty2D9dO
Santa Rita do Passa Quatr,jrNhAfPZCY4,BRA354750,IFQhty2D9dO
Santa Rita d'Oeste,r6keruq0kTK,BRA354740,IFQhty2D9dO
Santa Rosa de Viterbo,vyiBPWu09TY,BRA354760,IFQhty2D9dO
Santa Salete,kJRItBF1GRK,BRA354765,IFQhty2D9dO
Santana da Ponte Pensa,g07Eo9HcIZs,BRA354720,IFQhty2D9dO
Santana de Parnaíba,u8QToxfH9Ux,BRA354730,IFQhty2D9dO
Santo Anastácio,d1r5PbhqtiI,BRA354770,IFQhty2D9dO
Santo André,j04ZoIT9rN9,BRA354780,IFQhty2D9dO
Santo Antônio da Alegria,iqhXlRtoecf,BRA354790,IFQhty2D9dO
Santo Antônio de Posse,vhuE0gGdO0s,BRA354800,IFQhty2D9dO
Santo Antônio do Aracangu,xEHbEB78N3L,BRA354805,IFQhty2D9dO
Santo Antônio do Jardim,fQbUrWZ8881,BRA354810,IFQhty2D9dO
Santo Antônio do Pinhal,FumFMRiFKrE,BRA354820,IFQhty2D9dO
Santo Expedito,NwpIKvkMA1V,BRA354830,IFQhty2D9dO
Santópolis do Aguapeí,aEE0hVOLF7H,BRA354840,IFQhty2D9dO
Santos,M72YYlB82PN,BRA354850,IFQhty2D9dO
São Bento do Sapucaí,JcK9sncVWTG,BRA354860,IFQhty2D9dO
São Bernardo do Campo,ap9aqqOSamy,BRA354870,IFQhty2D9dO
São Caetano do Sul,KjAVGSAIvEM,BRA354880,IFQhty2D9dO
São Carlos,vCfo5X7dnel,BRA354890,IFQhty2D9dO
São Francisco,abjF8WSSvVA,BRA354900,IFQhty2D9dO
São João da Boa Vista,IJPnTYyLfBu,BRA354910,IFQhty2D9dO
São João das Duas Pontes,Up6WUzVK2Om,BRA354920,IFQhty2D9dO
São João de Iracema,CTO1xbqw60Q,BRA354925,IFQhty2D9dO
São João do Pau d'Alho,X9JPY5Y86mR,BRA354930,IFQhty2D9dO
São Joaquim da Barra,XvEevnrEzE4,BRA354940,IFQhty2D9dO
São José da Bela Vista,CJvrSEDzYaa,BRA354950,IFQhty2D9dO
São José do Barreiro,ApRkPJPHsgo,BRA354960,IFQhty2D9dO
São José do Rio Pardo,hJUhQL1n1YY,BRA354970,IFQhty2D9dO
São José do Rio Preto,BnUfLgprAA1,BRA354980,IFQhty2D9dO
São José dos Campos,Bthf61w3VCK,BRA354990,IFQhty2D9dO
São Lourenço da Serra,I9oI9GPzsJQ,BRA354995,IFQhty2D9dO
São Luís do Paraitinga,HMJv99vu1ro,BRA355000,IFQhty2D9dO
São Manuel,Wvau7CaH894,BRA355010,IFQhty2D9dO
São Miguel Arcanjo,mx0trbiiElV,BRA355020,IFQhty2D9dO
São Paulo,Pw8eQGcQOn9,BRA355030,IFQhty2D9dO
São Pedro,uC5B7uhALKv,BRA355040,IFQhty2D9dO
São Pedro do Turvo,lZhFRFmmMfj,BRA355050,IFQhty2D9dO
São Roque,SxpdgylUkHs,BRA355060,IFQhty2D9dO
São Sebastião,aj8sKdoenu2,BRA355070,IFQhty2D9dO
São Sebastião da Grama,UmUMk57JgYb,BRA355080,IFQhty2D9dO
São Simão,cnCqEheUMkH,BRA355090,IFQhty2D9dO
São Vicente,BDp1jNUjUkr,BRA355100,IFQhty2D9dO
